id,source_id,source_variant_id,source,name,active,handle
02dcd191-ae62-11e7-f130-75dcd3a84ee0,10208296594,39907673234,SHOPIFY,Fatsak Kidsac XS asorted,true,FFATSAKXS
02dcd191-ae62-11e7-f130-75dcdf83833f,10208296594,39907673298,SHOPIFY,Fatsak Kidsac XS asorted,true,FFATSAKXS
02dcd191-ae62-11e7-f130-75dce602dea5,10208296594,39907673362,SHOPIFY,Fatsak Kidsac XS asorted,true,FFATSAKXS
02dcd191-ae62-11e7-f130-75dcea91f572,10208296594,39907673426,SHOPIFY,Fatsak Kidsac XS asorted,true,FFATSAKXS
02dcd191-ae62-11e7-f130-75dcf3e63e27,10208296594,39907673490,SHOPIFY,Fatsak Kidsac XS asorted,true,FFATSAKXS
02dcd191-ae62-11e7-f130-a369ec62a24d,10208296594,45022405970,SHOPIFY,Fatsak Kidsac XS asorted,true,FFATSAKXS
02dcd191-ae62-11e6-f485-4cbc51f62401,,,USER,felt flag girl Tica,true,FELTFLGIRLT
02dcd191-ae62-11e6-f485-4cbc5269e7ab,,,USER,felt hanger assortd,true,HAFELTASS
02dcd191-ae62-11e6-f485-4cbc528e8d76,,,USER,felt hanger prince,true,HAFPRINCE
02dcd191-ae62-11e6-f485-4cbc52c3874c,,,USER,festoon birth bleu,true,WDFLAGSBLEU
02dcd191-ae62-11e6-f485-4cbc52d666a1,,,USER,festoon birth pink,true,WDFLAGPPI
02dcd191-ae62-11e6-f485-4cbc52e81f65,,,USER,festoon flags assorted,true,FESTBABY
02dcd191-ae62-11e6-f485-4cbc52f9699d,,,USER,festoon letters assorted,true,FESTLETASS
02dcd191-ae62-11e6-f485-4cbc530b2ef7,,,USER,festoon multi colour sari,true,FESTMULTI
02dcd191-ae62-11e6-f485-4cbc531dd2de,,,USER,Festoon Paper/Plastic,true,WDBUNTPP
02dcd191-ae62-11e6-f485-4cbc532fce9c,,,USER,festoon with pockets polka pop,true,WALLPOLKA
02dcd191-ae62-11e6-f485-4cbc53416b02,,,USER,fill big bag assorted,true,BAGFILLBIG
02dcd191-ae62-11e6-f485-4cbc53669c2a,,,USER,Fish Clayre & Eef,true,WDFISHCE
02dcd191-ae62-11e6-f485-4cbc5379808c,,,USER,fish wall decoration assorted,true,HANGERFISH
02dcd191-ae62-11e6-f485-4cbc538c2fa4,,,USER,Cloud Nine Mattress Protector 90x200,true,cloudninemattressprotector
02dcd191-ae62-11e6-f485-4cbc539d6d9a,10504856466_unpub,42791775378_unpub,USER,Fitted sheet + Dreamtubes 3/4,true,SHFITDREAMTUBES
02dcd191-ae62-11e6-f485-4cbc53afca24,10504907986_unpub,42792730898_unpub,USER,Fitted sheet + Dreamtubes Single,true,SHFITDREAMTUBS
02dcd191-ae62-11e6-f485-4cbc53c1acab,2365657153596_unpub,21295323643964_unpub,USER,Little Loft Percale Fitted sheet cotbed140 x 70,true,SHFIT140X70
